2.0	1.04409
6.0	1.2948875
10.0	1.535785
14.0	1.7401224999999998
18.0	1.891505
22.0	1.9773200000000002
26.0	1.9969225
30.0	1.9345375
34.0	1.8207524999999998
38.0	1.6420325
42.0	1.4295725
46.0	1.1847675
50.0	0.9350624999999999
54.0	0.7010975
58.0	0.4969225
62.0	0.33720500000000003
66.0	0.2386725
70.0	0.1928475
74.0	0.1797875
78.0	0.1818025
82.0	0.20310499999999998
86.0	0.2708775
90.0	0.39451499999999995
94.0	0.57419
98.0	0.8016199999999999
