0.000000 	 0.008610 
1.000000 	 0.015116 
2.000000 	 0.025678 
3.000000 	 0.042270 
4.000000 	 0.067523 
5.000000 	 0.104806 
6.000000 	 0.158251 
7.000000 	 0.232700 
8.000000 	 0.333552 
9.000000 	 0.466476 
10.000000 	 0.637007 
11.000000 	 0.850006 
12.000000 	 1.109045 
13.000000 	 1.415734 
14.000000 	 1.769091 
15.000000 	 2.165015 
16.000000 	 2.595954 
17.000000 	 3.050848 
18.000000 	 3.515391 
19.000000 	 3.972637 
20.000000 	 4.403939 
21.000000 	 4.790138 
22.000000 	 5.112930 
23.000000 	 5.356254 
24.000000 	 5.507577 
25.000000 	 5.558929 
26.000000 	 5.507577 
27.000000 	 5.356254 
28.000000 	 5.112930 
29.000000 	 4.790138 
30.000000 	 4.403939 
31.000000 	 3.972637 
32.000000 	 3.515391 
33.000000 	 3.050848 
34.000000 	 2.595954 
35.000000 	 2.165015 
36.000000 	 1.769091 
37.000000 	 1.415734 
38.000000 	 1.109045 
39.000000 	 0.850006 
40.000000 	 0.637007 
41.000000 	 0.466476 
42.000000 	 0.333552 
43.000000 	 0.232700 
44.000000 	 0.158251 
45.000000 	 0.104806 
46.000000 	 0.067523 
47.000000 	 0.042270 
48.000000 	 0.025678 
49.000000 	 0.015116 
50.000000 	 0.008610 
51.000000 	 0.004737 
52.000000 	 0.002512 
53.000000 	 0.001283 
54.000000 	 0.000629 
55.000000 	 0.000295 
56.000000 	 0.000133 
57.000000 	 0.000057 
58.000000 	 0.000023 
59.000000 	 0.000009 
60.000000 	 0.000003 
61.000000 	 0.000001 
62.000000 	 0.000000 
63.000000 	 0.000000 
64.000000 	 0.000000 
65.000000 	 0.000000 
66.000000 	 0.000000 
67.000000 	 0.000000 
68.000000 	 0.000000 
69.000000 	 0.000000 
70.000000 	 0.000000 
71.000000 	 0.000000 
72.000000 	 0.000000 
73.000000 	 0.000000 
74.000000 	 0.000000 
75.000000 	 0.000000 
76.000000 	 0.000000 
77.000000 	 0.000000 
78.000000 	 0.000000 
79.000000 	 0.000000 
80.000000 	 0.000000 
81.000000 	 0.000000 
82.000000 	 0.000000 
83.000000 	 0.000000 
84.000000 	 0.000000 
85.000000 	 0.000000 
86.000000 	 0.000000 
87.000000 	 0.000000 
88.000000 	 0.000000 
89.000000 	 0.000001 
90.000000 	 0.000003 
91.000000 	 0.000009 
92.000000 	 0.000023 
93.000000 	 0.000057 
94.000000 	 0.000133 
95.000000 	 0.000295 
96.000000 	 0.000629 
97.000000 	 0.001283 
98.000000 	 0.002512 
99.000000 	 0.004737 
100.000000 	 0.008610 
