2	1.0953
6	1.25982
10	1.41531
14	1.54785
18	1.645
22	1.70075
26	1.70413
30	1.66894
34	1.59768
38	1.49301
42	1.35203
46	1.18029
50	0.99819
54	0.811555
58	0.631615
62	0.488325
66	0.39236
70	0.349895
74	0.33909
78	0.33758
82	0.363005
86	0.429715
90	0.55077
94	0.72949
98	0.918305
