0.000000 	 0.907896 
2.000000 	 1.039911 
4.000000 	 1.173791 
6.000000 	 1.306771 
8.000000 	 1.436089 
10.000000 	 1.559044 
12.000000 	 1.673053 
14.000000 	 1.775708 
16.000000 	 1.864835 
18.000000 	 1.938535 
20.000000 	 1.995236 
22.000000 	 2.033726 
24.000000 	 2.053179 
26.000000 	 2.053179 
28.000000 	 2.033726 
30.000000 	 1.995236 
32.000000 	 1.938535 
34.000000 	 1.864835 
36.000000 	 1.775708 
38.000000 	 1.673053 
40.000000 	 1.559044 
42.000000 	 1.436089 
44.000000 	 1.306771 
46.000000 	 1.173791 
48.000000 	 1.039911 
50.000000 	 0.907896 
52.000000 	 0.780460 
54.000000 	 0.660221 
56.000000 	 0.549656 
58.000000 	 0.451062 
60.000000 	 0.366510 
62.000000 	 0.297722 
64.000000 	 0.245787 
66.000000 	 0.210602 
68.000000 	 0.190221 
70.000000 	 0.180827 
72.000000 	 0.177829 
74.000000 	 0.177380 
76.000000 	 0.177380 
78.000000 	 0.177829 
80.000000 	 0.180827 
82.000000 	 0.190221 
84.000000 	 0.210602 
86.000000 	 0.245787 
88.000000 	 0.297722 
90.000000 	 0.366510 
92.000000 	 0.451062 
94.000000 	 0.549656 
96.000000 	 0.660221 
98.000000 	 0.780460 
100.000000 	 0.907896 
