2.0	0.404415
6.0	0.8082624999999999
10.0	1.43939375
14.0	2.17844375
18.0	2.89295625
22.0	3.4013562499999996
26.0	3.5268375
30.0	3.2149062500000003
34.0	2.60333125
38.0	1.84630625
42.0	1.115325
46.0	0.6026075
50.0	0.29862
54.0	0.13637
58.0	0.0660525
62.0	0.03912
66.0	0.032265
70.0	0.0278975
74.0	0.022455
78.0	0.021232499999999998
82.0	0.0187
86.0	0.0194575
90.0	0.0320075
94.0	0.0729125
98.0	0.17876750000000002
