2.0	0.2922
6.0	0.70109375
10.0	1.3603875
14.0	2.23126875
18.0	3.1032124999999997
22.0	3.7109250000000005
26.0	3.85223125
30.0	3.4580562500000003
34.0	2.6902625
38.0	1.78160625
42.0	0.9997375
46.0	0.46344
50.0	0.173015
54.0	0.0502425
58.0	0.0093425
62.0	0.00109
66.0	2.5e-05
70.0	0.0
74.0	0.0
78.0	0.0
82.0	0.0
86.0	0.00034
90.0	0.0033575000000000002
94.0	0.022340000000000002
98.0	0.09582249999999999
