0.000000 	 1.048315 
2.000000 	 1.128552 
4.000000 	 1.204646 
6.000000 	 1.275920 
8.000000 	 1.341770 
10.000000 	 1.401656 
12.000000 	 1.455101 
14.000000 	 1.501690 
16.000000 	 1.541063 
18.000000 	 1.572922 
20.000000 	 1.597027 
22.000000 	 1.613198 
24.000000 	 1.621313 
26.000000 	 1.621313 
28.000000 	 1.613198 
30.000000 	 1.597027 
32.000000 	 1.572922 
34.000000 	 1.541063 
36.000000 	 1.501690 
38.000000 	 1.455101 
40.000000 	 1.401656 
42.000000 	 1.341770 
44.000000 	 1.275920 
46.000000 	 1.204646 
48.000000 	 1.128552 
50.000000 	 1.048315 
52.000000 	 0.964702 
54.000000 	 0.878593 
56.000000 	 0.791029 
58.000000 	 0.703299 
60.000000 	 0.617101 
62.000000 	 0.534827 
64.000000 	 0.460015 
66.000000 	 0.397717 
68.000000 	 0.353574 
70.000000 	 0.329836 
72.000000 	 0.321619 
74.000000 	 0.320357 
76.000000 	 0.320357 
78.000000 	 0.321619 
80.000000 	 0.329836 
82.000000 	 0.353574 
84.000000 	 0.397717 
86.000000 	 0.460015 
88.000000 	 0.534827 
90.000000 	 0.617101 
92.000000 	 0.703299 
94.000000 	 0.791029 
96.000000 	 0.878593 
98.000000 	 0.964702 
100.000000 	 1.048315 
