0.000000 	 0.204301 
2.000000 	 0.318648 
4.000000 	 0.482647 
6.000000 	 0.706506 
8.000000 	 0.996705 
10.000000 	 1.353224 
12.000000 	 1.767191 
14.000000 	 2.219645 
16.000000 	 2.682016 
18.000000 	 3.118593 
20.000000 	 3.490798 
22.000000 	 3.762612 
24.000000 	 3.906135 
26.000000 	 3.906135 
28.000000 	 3.762612 
30.000000 	 3.490798 
32.000000 	 3.118593 
34.000000 	 2.682016 
36.000000 	 2.219645 
38.000000 	 1.767191 
40.000000 	 1.353224 
42.000000 	 0.996705 
44.000000 	 0.706506 
46.000000 	 0.482647 
48.000000 	 0.318648 
50.000000 	 0.204301 
52.000000 	 0.128209 
54.000000 	 0.079692 
56.000000 	 0.049884 
58.000000 	 0.032114 
60.000000 	 0.021760 
62.000000 	 0.015836 
64.000000 	 0.012522 
66.000000 	 0.010740 
68.000000 	 0.009858 
70.000000 	 0.009486 
72.000000 	 0.009371 
74.000000 	 0.009354 
76.000000 	 0.009354 
78.000000 	 0.009371 
80.000000 	 0.009486 
82.000000 	 0.009858 
84.000000 	 0.010740 
86.000000 	 0.012522 
88.000000 	 0.015836 
90.000000 	 0.021760 
92.000000 	 0.032114 
94.000000 	 0.049884 
96.000000 	 0.079692 
98.000000 	 0.128209 
100.000000 	 0.204301 
