0.000000 	 0.997445 
2.000000 	 1.092208 
4.000000 	 1.184313 
6.000000 	 1.272407 
8.000000 	 1.355263 
10.000000 	 1.431774 
12.000000 	 1.500948 
14.000000 	 1.561907 
16.000000 	 1.613890 
18.000000 	 1.656256 
20.000000 	 1.688488 
22.000000 	 1.710194 
24.000000 	 1.721113 
26.000000 	 1.721113 
28.000000 	 1.710194 
30.000000 	 1.688488 
32.000000 	 1.656256 
34.000000 	 1.613890 
36.000000 	 1.561907 
38.000000 	 1.500948 
40.000000 	 1.431774 
42.000000 	 1.355263 
44.000000 	 1.272407 
46.000000 	 1.184313 
48.000000 	 1.092208 
50.000000 	 0.997445 
52.000000 	 0.901523 
54.000000 	 0.806122 
56.000000 	 0.713159 
58.000000 	 0.624871 
60.000000 	 0.543904 
62.000000 	 0.473338 
64.000000 	 0.416404 
66.000000 	 0.375542 
68.000000 	 0.350838 
70.000000 	 0.339159 
72.000000 	 0.335389 
74.000000 	 0.334822 
76.000000 	 0.334822 
78.000000 	 0.335389 
80.000000 	 0.339159 
82.000000 	 0.350838 
84.000000 	 0.375542 
86.000000 	 0.416404 
88.000000 	 0.473338 
90.000000 	 0.543904 
92.000000 	 0.624871 
94.000000 	 0.713159 
96.000000 	 0.806122 
98.000000 	 0.901523 
100.000000 	 0.997445 
